ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index,Cognate_Coding
AbasoloValleMixtec-167_furrow-1-1,AbasoloValleMixtec-167_furrow-1,yuku,272,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-194_tassel-1-1,AbasoloValleMixtec-194_tassel-1,yòko,751,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-121_bean-1-1,AbasoloValleMixtec-121_bean-1,ntuchi,24,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-206_greenbean-1-1,AbasoloValleMixtec-206_greenbean-1,nchichi,308,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-124_chilipepper-1-1,AbasoloValleMixtec-124_chilipepper-1,ya'a,107,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-87_salt-1-1,AbasoloValleMixtec-87_salt-1,iìn,624,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-80_pumpkin-1-1,AbasoloValleMixtec-80_pumpkin-1,iki,570,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-14_chayote-1-1,AbasoloValleMixtec-14_chayote-1,naña,96,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-97_sugarcane-1-1,AbasoloValleMixtec-97_sugarcane-1,ntòò,734,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-171_honey-1-1,AbasoloValleMixtec-171_honey-1,ntuxi,344,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-31_fatfromanimals-1-1,AbasoloValleMixtec-31_fatfromanimals-1,xa'an,216,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-27_egg-1-1,AbasoloValleMixtec-27_egg-1,ntívi,204,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-214_sweetpotato-1-1,AbasoloValleMixtec-214_sweetpotato-1,ña'mi,738,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-2_avocado-1-1,AbasoloValleMixtec-2_avocado-1,tichi,8,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-4_banana-1-1,AbasoloValleMixtec-4_banana-1,nchikà,13,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-78_pricklypearcactus-1-1,AbasoloValleMixtec-78_pricklypearcactus-1,mi'ncha,564,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-64_mushroom-1-1,AbasoloValleMixtec-64_mushroom-1,tsi'i,455,false,expert,,,,,0,broad
AbasoloValleMixtec-64_mushroom-1-2,AbasoloValleMixtec-64_mushroom-1,tsi'i,455T,false,expert,,,,,0,fine
AbasoloValleMixtec-54_meat-1-1,AbasoloValleMixtec-54_meat-1,kuñu,418,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-170_griddle-1-1,AbasoloValleMixtec-170_griddle-1,tsio,310,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-17_cookingpot-1-1,AbasoloValleMixtec-17_cookingpot-1,kìsi,138,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-181_oven-1-1,AbasoloValleMixtec-181_oven-1,tsìtù,17,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-134_fire-1-1,AbasoloValleMixtec-134_fire-1,ñu'un,240,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-153_ash-1-1,AbasoloValleMixtec-153_ash-1,yàà,5,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-188_smokeexhaust-1-1,AbasoloValleMixtec-188_smokeexhaust-1,ñu'ma,682,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-168_garbage-1-1,AbasoloValleMixtec-168_garbage-1,mi'í,279,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-75_plate-1-1,AbasoloValleMixtec-75_plate-1,ko'o,545,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-135_gourdbowl-1-1,AbasoloValleMixtec-135_gourdbowl-1,yatsi,291,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-100_thread-1-1,AbasoloValleMixtec-100_thread-1,yu'va,768,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-161_comb-1-1,AbasoloValleMixtec-161_comb-1,kuika,136,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-46_hole-1-1,AbasoloValleMixtec-46_hole-1,yavi,341,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-190_soap-1-1,AbasoloValleMixtec-190_soap-1,nama,690,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-185_ring-1-1,AbasoloValleMixtec-185_ring-1,xe'e,604,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-140_moon-1-1,AbasoloValleMixtec-140_moon-1,yòò,430,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-126_cloud-1-1,AbasoloValleMixtec-126_cloud-1,víkò,120,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-109_water-1-1,AbasoloValleMixtec-109_water-1,chikui,222,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-109_water-1-2,AbasoloValleMixtec-109_water-1,chikui,400,false,expert,,,,,1,broad;fine
AbasoloValleMixtec-82_rainprecipitation-1-1,AbasoloValleMixtec-82_rainprecipitation-1,savi,586,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-146_river-1-1,AbasoloValleMixtec-146_river-1,yùcha,607,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-96_stoneorrock-1-1,AbasoloValleMixtec-96_stoneorrock-1,yùù,710,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-127_cotton-1-1,AbasoloValleMixtec-127_cotton-1,kàchi,157,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-178_iron-1-1,AbasoloValleMixtec-178_iron-1,kaa,368,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-72_paper-1-1,AbasoloValleMixtec-72_paper-1,tutu,520,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-52_limematerial-1-1,AbasoloValleMixtec-52_limematerial-1,kàkà,399,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-122_beeswax-1-1,AbasoloValleMixtec-122_beeswax-1,ñùma,33,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-62_mud-1-1,AbasoloValleMixtec-62_mud-1,nchá'í,449,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-163_dust-1-1,AbasoloValleMixtec-163_dust-1,yaka,183,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-83_red-1-1,AbasoloValleMixtec-83_red-1,kua'a,595,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-169_green-1-1,AbasoloValleMixtec-169_green-1,kui,305,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-117_yellow-1-1,AbasoloValleMixtec-117_yellow-1,kuan,876,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-10_black-1-1,AbasoloValleMixtec-10_black-1,ncha'í,55,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-111_white-1-1,AbasoloValleMixtec-111_white-1,yaa,843,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-71_one-1-1,AbasoloValleMixtec-71_one-1,in,507,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-107_two-1-1,AbasoloValleMixtec-107_two-1,uvi,811,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-101_three-1-1,AbasoloValleMixtec-101_three-1,ùni,771,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-38_four-1-1,AbasoloValleMixtec-38_four-1,kùmi,260,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-35_five-1-1,AbasoloValleMixtec-35_five-1,u'un,244,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-92_six-1-1,AbasoloValleMixtec-92_six-1,ìñu,652,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-90_seven-1-1,AbasoloValleMixtec-90_seven-1,utsa,638,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-28_eight-1-1,AbasoloValleMixtec-28_eight-1,ùna,207,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-68_nine-1-1,AbasoloValleMixtec-68_nine-1,ììn,490,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-99_ten-1-1,AbasoloValleMixtec-99_ten-1,utsi,761,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-33_fifteen-1-1,AbasoloValleMixtec-33_fifteen-1,tsa'un,234,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-106_twenty-1-1,AbasoloValleMixtec-106_twenty-1,oko,809,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-76_poor-1-1,AbasoloValleMixtec-76_poor-1,nta'vi,548,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-160_cold-1-1,AbasoloValleMixtec-160_cold-1,vítsi,129,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-48_hot-1-1,AbasoloValleMixtec-48_hot-1,i'ni,357,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-8_bigsingular-1-1,AbasoloValleMixtec-8_bigsingular-1,ka'nu,44,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-94_smallsingular-1-1,AbasoloValleMixtec-94_smallsingular-1,luu,673,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-51_longsingular-1-1,AbasoloValleMixtec-51_longsingular-1,kani,406,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-39_good-1-1,AbasoloValleMixtec-39_good-1,va'a,286,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-275_sweet-1-1,AbasoloValleMixtec-275_sweet-1,vixi,735,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-88_salty-1-1,AbasoloValleMixtec-88_salty-1,u'a,628,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-157_bitter-1-1,AbasoloValleMixtec-157_bitter-1,uva,51,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-98_tasty-1-1,AbasoloValleMixtec-98_tasty-1,ási,755,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-199_wide-1-1,AbasoloValleMixtec-199_wide-1,ntika,845,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-180_new-1-1,AbasoloValleMixtec-180_new-1,tsaà,476,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-108_ugly-1-1,AbasoloValleMixtec-108_ugly-1,kíni,812,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-173_jealous-1-1,AbasoloValleMixtec-173_jealous-1,kuiñu,374,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-66_near-1-1,AbasoloValleMixtec-66_near-1,yachi,459,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-44_heavy-1-1,AbasoloValleMixtec-44_heavy-1,vee,326,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-145_raw-1-1,AbasoloValleMixtec-145_raw-1,i'i,591,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-189_smooth-1-1,AbasoloValleMixtec-189_smooth-1,ntii,660,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-93_slow-1-1,AbasoloValleMixtec-93_slow-1,kueni,662,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-93_slow-1-2,AbasoloValleMixtec-93_slow-1,kueni,1014,false,expert,,,,,1,broad;fine
AbasoloValleMixtec-118_yesterday-1-1,AbasoloValleMixtec-118_yesterday-1,kúni,878,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-116_year-1-1,AbasoloValleMixtec-116_year-1,kuia,872,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-70_nowortoday-1-1,AbasoloValleMixtec-70_nowortoday-1,vichi,501,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-143_night-1-1,AbasoloValleMixtec-143_night-1,tsikua,475,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-143_night-1-2,AbasoloValleMixtec-143_night-1,tsikua,480,false,expert,,,,,1,broad;fine
AbasoloValleMixtec-21_day24hours-1-1,AbasoloValleMixtec-21_day24hours-1,kii,163,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-130_daynotnight-1-1,AbasoloValleMixtec-130_daynotnight-1,ntuu,1,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-137_half-1-1,AbasoloValleMixtec-137_half-1,sava,314,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-57_money-1-1,AbasoloValleMixtec-57_money-1,xu'un,428,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-115_workingorwork-1-1,AbasoloValleMixtec-115_workingorwork-1,chuun,870,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-114_word-1-1,AbasoloValleMixtec-114_word-1,tu'un,863,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-162_dream-1-1,AbasoloValleMixtec-162_dream-1,mà'na,176,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-221_music-1-1,AbasoloValleMixtec-221_music-1,yáá,457,false,expert,,,,,0,broad;fine
AbasoloValleMixtec-5_tortillabasket-1-1,AbasoloValleMixtec-5_tortillabasket-1,nto'ó,19,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-58_mother-1-1,AlacatlatzalaMixtec-58_mother-1,si'í,433,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-59_mothervocative-1-1,AlacatlatzalaMixtec-59_mothervocative-1,nana,432,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-32_father-1-1,AlacatlatzalaMixtec-32_father-1,yivá,221,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-229_fathervocative-1-1,AlacatlatzalaMixtec-229_fathervocative-1,tata,220,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-15_childdescendant-1-1,AlacatlatzalaMixtec-15_childdescendant-1,sa̠'ya,103,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-12_brotherofman-1-1,AlacatlatzalaMixtec-12_brotherofman-1,ñani,84,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-148_sisterofwoman-1-1,AlacatlatzalaMixtec-148_sisterofwoman-1,ki̠'vi̠,651,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-53_man-1-1,AlacatlatzalaMixtec-53_man-1,ta̠a,414,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-113_woman-1-1,AlacatlatzalaMixtec-113_woman-1,ña'a̠n,858,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-79_priest-1-1,AlacatlatzalaMixtec-79_priest-1,su̠tu̠,568,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-11_bone-1-1,AlacatlatzalaMixtec-11_bone-1,leke,456,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-29_face-1-1,AlacatlatzalaMixtec-29_face-1,no̠o̠,210,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-197_tooth-1-1,AlacatlatzalaMixtec-197_tooth-1,no'o̠n,785,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-131_ear-1-1,AlacatlatzalaMixtec-131_ear-1,so̠'o,194,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-3_back-1-1,AlacatlatzalaMixtec-3_back-1,sa̠ta̠,11,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-6_bellyorstomach-1-1,AlacatlatzalaMixtec-6_bellyorstomach-1,ti̠xin,36,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-37_foot-1-1,AlacatlatzalaMixtec-37_foot-1,xa̠'a̠,258,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-227_clothes-1-1,AlacatlatzalaMixtec-227_clothes-1,tiko̠to̠,4,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-227_clothes-1-2,AlacatlatzalaMixtec-227_clothes-1,tiko̠to̠,67,false,expert,,,,,1,broad;fine
AlacatlatzalaMixtec-223_trousers-1-1,AlacatlatzalaMixtec-223_trousers-1,xati,802,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-1_animal-1-1,AlacatlatzalaMixtec-1_animal-1,kiti̠,2,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-166_frog-1-1,AlacatlatzalaMixtec-166_frog-1,sa'va̠,263,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-207_hawk-1-1,AlacatlatzalaMixtec-207_hawk-1,sí'ñá,193,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-89_scorpion-1-1,AlacatlatzalaMixtec-89_scorpion-1,tí-si̠'ma,9,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-89_scorpion-1-2,AlacatlatzalaMixtec-89_scorpion-1,tí-si̠'ma,1044,false,expert,,,,,1,broad;fine
AlacatlatzalaMixtec-89_scorpion-1-3,AlacatlatzalaMixtec-89_scorpion-1,tí-si̠'ma,635,false,expert,,,,,2,broad;fine
AlacatlatzalaMixtec-155_bee-1-1,AlacatlatzalaMixtec-155_bee-1,tí-ñóño̠,9,false,expert,,,,,0,broad;fine
AlacatlatzalaMixtec-155_bee-1-2,AlacatlatzalaMixtec-155_bee-1,tí-ñóño̠,29,false,expert,,,,,1,broad;fine
AlacatlatzalaMixtec-23_deer-1-1,AlacatlatzalaMixtec-23_deer-1,yusu,164,false,expert,,,,,0,broad;fine
